Product_ID,Supplier,Material_Name,Clean_Search_Name,CAS_Number,Remediation_Status,Canonical_Name,Verified_CAS,PubChem_Link,Price_USD/g,Is_Dilution,Active_Material,Solvent,Active_%,Notes
5RL07536,PerfumersWorld,Rose Oxide 10% in DPG from PerfumersWorld,rose oxide,"16409-43-1|0.1
25265-71-8|0.9",VERIFIED_MATCH,Rose oxide,16409-43-1,https://pubchem.ncbi.nlm.nih.gov/compound/27866,0.1500,TRUE,Rose Oxide from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6RM18941,PerfumersWorld,ROSE PETAL F-TEC from PerfumersWorld,rose petal,Mixture (Perfume Base),VERIFIED,,,,0.1200,FALSE,,,,
6RM07757,PerfumersWorld,Rose Petal Fleuressence from PerfumersWorld,rose petal,Mixture (Perfume Base),VERIFIED,,,,0.1400,FALSE,,,,
7HB00400,PerfumersWorld,Rosemary Essential Oil from PerfumersWorld,rosemary essential oil,8000-25-7,NATURAL_MIXTURE,,8000-25-7,,0.3500,FALSE,,,,
6HB18237,PerfumersWorld,ROSEMARY F-TEC from PerfumersWorld,rosemary,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
6HB09063,PerfumersWorld,Rosemary Fleuressence from PerfumersWorld,rosemary,Mixture (Perfume Base),VERIFIED,,,,0.2600,FALSE,,,,
7LW00401,PerfumersWorld,Rosewood Leaf Essential Oil from PerfumersWorld,rosewood leaf essential oil,8015-77-8,NATURAL_MIXTURE,,8015-77-8,,2.5000,FALSE,,,,
1RP05672,PerfumersWorld,Rosone Rose Crystals from PerfumersWorld,rosone rose crystals,90-17-5,VERIFIED_MATCH,Rosacetol,90-17-5,https://pubchem.ncbi.nlm.nih.gov/compound/7007,0.1200,FALSE,,,,
5RP08966,PerfumersWorld,Rosone Rose Crystals 10% in DEP from PerfumersWorld,rosone rose crystals,"90-17-5|0.1
84-66-2|0.9",VERIFIED_MATCH,Rosacetol,90-17-5,https://pubchem.ncbi.nlm.nih.gov/compound/7007,0.0900,TRUE,Rosone Rose Crystals from PerfumersWorld,Diethyl Phthalate (DEP) from PerfumersWorld,10.00,
5RP07870,PerfumersWorld,Rosone Rose Crystals 10% in DPG from PerfumersWorld,rosone rose crystals,"90-17-5|0.1
25265-71-8|0.9",VERIFIED_MATCH,Rosacetol,90-17-5,https://pubchem.ncbi.nlm.nih.gov/compound/7007,0.0900,TRUE,Rosone Rose Crystals from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6SP18049,PerfumersWorld,S-SPICE F-TEC from PerfumersWorld,s-spice,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6SP12451,PerfumersWorld,S-Spice Fleuressence from PerfumersWorld,s-spice,Mixture (Perfume Base),VERIFIED,,,,0.2200,FALSE,,,,
4ES00402,PerfumersWorld,Saffranal from PerfumersWorld,saffranal,116-26-7,VERIFIED_MATCH,Safranal,116-26-7,https://pubchem.ncbi.nlm.nih.gov/compound/61041,3.7400,FALSE,,,,
5ES07841,PerfumersWorld,Saffranal 10% in DPG from PerfumersWorld,saffranal,"116-26-7|0.1
25265-71-8|0.9",VERIFIED_MATCH,Safranal,116-26-7,https://pubchem.ncbi.nlm.nih.gov/compound/61041,0.4200,TRUE,Saffranal from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6EV18158,PerfumersWorld,SAFFRON F-TEC from PerfumersWorld,saffron,Mixture (Perfume Base),VERIFIED,,,,0.2500,FALSE,,,,
6EV12393,PerfumersWorld,Saffron Fleuressence from PerfumersWorld,saffron,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
7ES01835,PerfumersWorld,Saffron Oil Light from PerfumersWorld,saffron oil light,8022-19-3,NATURAL_MIXTURE,,8022-19-3,,2.0200,FALSE,,,,
4ES11978,PerfumersWorld,Safraleine from PerfumersWorld,safraleine,54440-17-4,VERIFIED_MATCH,"2,3,3-Trimethylindanone",54440-17-4,https://pubchem.ncbi.nlm.nih.gov/compound/10149036,1.1500,FALSE,,,,
5ES09556,PerfumersWorld,Safranal 1% in DPG from PerfumersWorld,safranal,"116-26-7|0.01
25265-71-8|0.99",VERIFIED_MATCH,Safranal,116-26-7,https://pubchem.ncbi.nlm.nih.gov/compound/61041,0.1200,TRUE,Safranal from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,1.00,
7HP00403,PerfumersWorld,Sage Dalmation Essential Oil from PerfumersWorld,sage dalmation essential oil,8022-56-8,NATURAL_MIXTURE,,8022-56-8,,0.8000,FALSE,,,,
4WX00405,PerfumersWorld,Sandalore from PerfumersWorld,sandalore,65113-99-7,VERIFIED_MATCH,Sandalore,65113-99-7,https://pubchem.ncbi.nlm.nih.gov/compound/103212,0.2200,FALSE,,,,
6WX07911,PerfumersWorld,Sandalwood Base from PerfumersWorld,sandalwood,Mixture (Perfume Base),VERIFIED,,,,2.2200,FALSE,,,,
6WX24054,PerfumersWorld,Sandalwood Base X3 from PerfumersWorld,sandalwood  x3,Mixture (Perfume Base),VERIFIED,,,,0.2700,FALSE,,,,
7WX00406,PerfumersWorld,Sandalwood Essential Oil from PerfumersWorld,sandalwood essential oil,84787-70-2,NATURAL_MIXTURE,,84787-70-2,,6.5200,FALSE,,,,
5WX12225,PerfumersWorld,Sandalwood Essential Oil 10% in DPG from PerfumersWorld,sandalwood essential oil,"84787-70-2|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,84787-70-2,,0.7100,TRUE,Sandalwood Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6WX09344,PerfumersWorld,Sandalwood Extra 208 from PerfumersWorld,sandalwood extra 208,Mixture (Perfume Base),VERIFIED,,,,0.9400,FALSE,,,,
6WX18686,PerfumersWorld,SANDALWOOD F-TEC from PerfumersWorld,sandalwood,Mixture (Perfume Base),VERIFIED,,,,0.3000,FALSE,,,,
6WX12457,PerfumersWorld,Sandalwood Fleuressence from PerfumersWorld,sandalwood,Mixture (Perfume Base),VERIFIED,,,,0.3900,FALSE,,,,
7WX21054,PerfumersWorld,Sandalwood Oil S.album from PerfumersWorld,sandalwood oil s.album,8006-87-9,NATURAL_MIXTURE,,8006-87-9,,7.3000,FALSE,,,,
7WX21055,PerfumersWorld,Sandalwood Oil S.spicatum from PerfumersWorld,sandalwood oil s.spicatum,8024-35-9,NATURAL_MIXTURE,,8024-35-9,,3.8000,FALSE,,,,
3WX00407,PerfumersWorld,Sandela 50 from PerfumersWorld,sandela 50,Mixture,VERIFIED,,,,0.1800,FALSE,,,,
3WX13005,PerfumersWorld,Sandela 85 from PerfumersWorld,sandela 85,Mixture,VERIFIED,,,,0.2200,FALSE,,,,
3WX07632,PerfumersWorld,Sandenol 208 from PerfumersWorld,sandenol 208,65113-99-7,VERIFIED_MATCH,Sandalore,65113-99-7,https://pubchem.ncbi.nlm.nih.gov/compound/103212,0.3200,FALSE,,,,
3WX07631,PerfumersWorld,Sandenol 803 from PerfumersWorld,sandenol 803,66068-84-6,VERIFIED_MATCH,4-Hydroxy-1-(5-isocamphyl)cyclohexane,66068-84-6,https://pubchem.ncbi.nlm.nih.gov/compound/106673,0.1200,FALSE,,,,
4YM22431,PerfumersWorld,Scentenal from PerfumersWorld,scentenal,86803-90-9,VERIFIED_MATCH,Scentenal,86803-90-9,https://pubchem.ncbi.nlm.nih.gov/compound/163529,0.4500,FALSE,,,,
5YM23701,PerfumersWorld,Scentenal 10% in DPG from PerfumersWorld,scentenal,"86803-90-9|0.1
25265-71-8|0.9",VERIFIED_MATCH,Scentenal,86803-90-9,https://pubchem.ncbi.nlm.nih.gov/compound/163529,0.1200,TRUE,Scentenal from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6YG18895,PerfumersWorld,SEAWEED F-TEC from PerfumersWorld,seaweed,Mixture (Perfume Base),VERIFIED,,,,0.2900,FALSE,,,,
6YG09070,PerfumersWorld,Seaweed Fleuressence from PerfumersWorld,seaweed,Mixture (Perfume Base),VERIFIED,,,,0.2500,FALSE,,,,
9UU00413,PerfumersWorld,Skatole from PerfumersWorld,skatole,83-34-1,VERIFIED_MATCH,Skatole,83-34-1,https://pubchem.ncbi.nlm.nih.gov/compound/6736,8.7400,FALSE,,,,
5UN08964,PerfumersWorld,Skatole 1% in DPG from PerfumersWorld,skatole,"83-34-1|0.01
25265-71-8|0.99",VERIFIED_MATCH,Skatole,83-34-1,https://pubchem.ncbi.nlm.nih.gov/compound/6736,0.1900,TRUE,Skatole from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,1.00,
7HB00404,PerfumersWorld,Spanish Sage Essential Oil from PerfumersWorld,spanish sage essential oil,8016-65-7,NATURAL_MIXTURE,,8016-65-7,,0.7900,FALSE,,,,
7BB00414,PerfumersWorld,Spearmint Essential Oil from PerfumersWorld,spearmint essential oil,8008-79-5,NATURAL_MIXTURE,,8008-79-5,,0.3500,FALSE,,,,
5BB11414,PerfumersWorld,Spearmint Essential Oil 10% in DPG from PerfumersWorld,spearmint essential oil,"8008-79-5|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,8008-79-5,,0.0700,TRUE,Spearmint Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6BG18119,PerfumersWorld,SPEARMINT F-TEC from PerfumersWorld,spearmint,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6BB08505,PerfumersWorld,Spearmint Fleuressence from PerfumersWorld,spearmint,Mixture (Perfume Base),VERIFIED,,,,0.2700,FALSE,,,,
7WU13382,PerfumersWorld,Spikenard Essential Oil from PerfumersWorld,spikenard essential oil,8022-22-8,NATURAL_MIXTURE,,8022-22-8,,5.5000,FALSE,,,,
7KH00888,PerfumersWorld,Spruce Essential Oil from PerfumersWorld,spruce essential oil,8008-80-8,NATURAL_MIXTURE,,8008-80-8,,0.8000,FALSE,,,,
4GL00415,PerfumersWorld,Stemone from PerfumersWorld,stemone,22457-23-4,VERIFIED_MATCH,3-Methyl-5-heptanone oxime,22457-23-4,https://pubchem.ncbi.nlm.nih.gov/compound/90787,0.7000,FALSE,,,,
5GL08170,PerfumersWorld,Stemone 10% in DPG from PerfumersWorld,stemone,"22457-23-4|0.1
25265-71-8|0.9",VERIFIED_MATCH,3-Methyl-5-heptanone oxime,22457-23-4,https://pubchem.ncbi.nlm.nih.gov/compound/90787,0.1800,TRUE,Stemone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6FV18953,PerfumersWorld,STRAWBERRY F-TEC from PerfumersWorld,strawberry,Mixture (Perfume Base),VERIFIED,,,,0.1200,FALSE,,,,
6FV09104,PerfumersWorld,Strawberry Fleuressence from PerfumersWorld,strawberry,Mixture (Perfume Base),VERIFIED,,,,0.2200,FALSE,,,,
4GN00417,PerfumersWorld,Styralyl Acetate from PerfumersWorld,styralyl acetate,93-92-5,VERIFIED_MATCH,1-Phenylethyl Acetate,93-92-5,https://pubchem.ncbi.nlm.nih.gov/compound/62341,0.2100,FALSE,,,,
5GN07535,PerfumersWorld,Styralyl Acetate 10% in DPG from PerfumersWorld,styralyl acetate,"93-92-5|0.1
25265-71-8|0.9",VERIFIED_MATCH,1-Phenylethyl Acetate,93-92-5,https://pubchem.ncbi.nlm.nih.gov/compound/62341,0.0700,TRUE,Styralyl Acetate from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
4GN00418,PerfumersWorld,Styralyl Alcohol from PerfumersWorld,styralyl alcohol,98-85-1,VERIFIED,1-Phenylethanol,98-85-1,https://pubchem.ncbi.nlm.nih.gov/compound/7409,0.2200,FALSE,,,,
4GN00419,PerfumersWorld,Styralyl Propionate from PerfumersWorld,styralyl propionate,120-45-6,VERIFIED_MATCH,1-Phenylethyl propionate,120-45-6,https://pubchem.ncbi.nlm.nih.gov/compound/8432,0.1900,FALSE,,,,
6QS18438,PerfumersWorld,STYRAX F-TEC from PerfumersWorld,styrax,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
6QS09084,PerfumersWorld,Styrax Fleuressence from PerfumersWorld,styrax,Mixture (Perfume Base),VERIFIED,,,,0.6200,FALSE,,,,
2QS00421,PerfumersWorld,Styrax Resinoid from PerfumersWorld,styrax resinoid,8046-19-3,NATURAL_MIXTURE,,8046-19-3,,1.9700,FALSE,,,,
5QS09108,PerfumersWorld,Styrax Resinoid 10% in DPG from PerfumersWorld,styrax resinoid,"8096-19-3|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,8096-19-3,,0.2700,TRUE,Styrax Resinoid from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
3UP14351,PerfumersWorld,Suederal from PerfumersWorld,suederal,Mixture,VERIFIED,,,,0.7000,FALSE,,,,
7WY09904,PerfumersWorld,Sugandha Kokila Essential Oil from PerfumersWorld,sugandha kokila essential oil,100-52-7,NATURAL_MIXTURE,,100-52-7,,0.6400,FALSE,,,,
4ED00423,PerfumersWorld,Sulfurol from PerfumersWorld,sulfurol,137-00-8,VERIFIED_MATCH,4-Methyl-5-(2-hydroxyethyl)thiazole,137-00-8,https://pubchem.ncbi.nlm.nih.gov/compound/1136,0.7200,FALSE,,,,
5ED08420,PerfumersWorld,Sulfurol 1% in DPG from PerfumersWorld,sulfurol,"137-00-8|0.01
25265-71-8|0.99",VERIFIED_MATCH,4-Methyl-5-(2-hydroxyethyl)thiazole,137-00-8,https://pubchem.ncbi.nlm.nih.gov/compound/1136,0.1400,TRUE,Sulfurol from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,1.00,
7PS00047,PerfumersWorld,Sweet Basil Essential Oil from PerfumersWorld,sweet basil essential oil,8015-73-4,NATURAL_MIXTURE,,8015-73-4,,0.3600,FALSE,,,,
6EV18167,PerfumersWorld,SWEET CORN F-TEC from PerfumersWorld,sweet corn,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6EV10628,PerfumersWorld,Sweet Corn Fleuressence from PerfumersWorld,sweet corn,Mixture (Perfume Base),VERIFIED,,,,0.1900,FALSE,,,,
7HS00288,PerfumersWorld,Sweet Marjoram Essential Oil from PerfumersWorld,sweet marjoram essential oil,84082-58-6,NATURAL_MIXTURE,,84082-58-6,,0.8100,FALSE,,,,
7CA00339,PerfumersWorld,Sweet Orange Essential Oil from PerfumersWorld,sweet orange essential oil,8028-48-6,NATURAL_MIXTURE,,8028-48-6,,0.1800,FALSE,,,,
6VV18540,PerfumersWorld,SWEET VANILLA F-TEC from PerfumersWorld,sweet vanilla,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6VV09134,PerfumersWorld,Sweet Vanilla Fleuressence from PerfumersWorld,sweet vanilla,Mixture (Perfume Base),VERIFIED,,,,0.1300,FALSE,,,,
6MG18355,PerfumersWorld,SYRINGA F-TEC from PerfumersWorld,syringa,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6MG08411,PerfumersWorld,Syringa Fleuressence from PerfumersWorld,syringa,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
6TW11971,PerfumersWorld,T-Tar and Smoke Fleuressence from PerfumersWorld,t-tar and smoke,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
6TW18050,PerfumersWorld,T-TAR SMOKE F-TEC from PerfumersWorld,t-tar smoke,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
7NH00426,PerfumersWorld,Tagetes Essential Oil from PerfumersWorld,tagetes essential oil,8016-84-0,NATURAL_MIXTURE,,8016-84-0,,3.2000,FALSE,,,,
5NH08325,PerfumersWorld,Tagetes Essential Oil 10% in DPG from PerfumersWorld,tagetes essential oil,"8016-84-0|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,8016-84-0,,0.3200,TRUE,Tagetes Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
7CA00857,PerfumersWorld,Tangerine Essential Oil from PerfumersWorld,tangerine essential oil,8008-31-9,NATURAL_MIXTURE,,8008-31-9,,0.2200,FALSE,,,,
6RG18421,PerfumersWorld,TEA ROSE F-TEC from PerfumersWorld,tea rose,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6RG12419,PerfumersWorld,Tea Rose Fleuressence from PerfumersWorld,tea rose,Mixture (Perfume Base),VERIFIED,,,,0.2200,FALSE,,,,
7HK00427,PerfumersWorld,Tea Tree Oil from PerfumersWorld,tea tree oil,85085-48-9,NATURAL_MIXTURE,,85085-48-9,,0.3200,FALSE,,,,
3KK05584,PerfumersWorld,Terpineol from PerfumersWorld,terpineol,8000-41-7,VERIFIED_MATCH,Alpha-Terpineol,8000-41-7,https://pubchem.ncbi.nlm.nih.gov/compound/17100,0.1200,FALSE,,,,
3KC00431,PerfumersWorld,Terpinolene from PerfumersWorld,terpinolene,586-62-9,VERIFIED_MATCH,Terpinolene,586-62-9,https://pubchem.ncbi.nlm.nih.gov/compound/11463,0.1000,FALSE,,,,
3LK00432,PerfumersWorld,Terpinyl Acetate from PerfumersWorld,terpinyl acetate,80-26-2,FIXED_FROM_AUDIT,,80-26-2,https://pubchem.ncbi.nlm.nih.gov/compound/111037,0.2300,FALSE,,,,
3RL03873,PerfumersWorld,Tetrahydro Geraniol from PerfumersWorld,tetrahydro geraniol,106-21-8,VERIFIED_MATCH,"3,7-Dimethyl-1-octanol",106-21-8,https://pubchem.ncbi.nlm.nih.gov/compound/7792,0.6600,FALSE,,,,
3LM00435,PerfumersWorld,Tetrahydro Muguol from PerfumersWorld,tetrahydro muguol,41678-36-8,FIXED_FROM_AUDIT,,41678-36-8,https://pubchem.ncbi.nlm.nih.gov/compound/162479,0.2600,FALSE,,,,
6QZ21000,PerfumersWorld,Thixener X 300 from PerfumersWorld,thixener x 300,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
6PP18420,PerfumersWorld,THYME F-TEC from PerfumersWorld,thyme,Mixture (Perfume Base),VERIFIED,,,,0.2200,FALSE,,,,
6PP12412,PerfumersWorld,Thyme Fleuressence from PerfumersWorld,thyme,Mixture (Perfume Base),VERIFIED,,,,0.2000,FALSE,,,,
1PS00442,PerfumersWorld,Thymol from PerfumersWorld,thymol,89-83-8,VERIFIED_MATCH,Thymol,89-83-8,https://pubchem.ncbi.nlm.nih.gov/compound/6989,0.2700,FALSE,,,,
5PS09241,PerfumersWorld,Thymol 10% in DPG from PerfumersWorld,thymol,"89-83-8|0.1
25265-71-8|0.9",VERIFIED_MATCH,Thymol,89-83-8,https://pubchem.ncbi.nlm.nih.gov/compound/6989,0.1000,TRUE,Thymol from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
3WW07134,PerfumersWorld,Timberol from PerfumersWorld,timberol,70788-30-6,VERIFIED_MATCH,"Cyclohexanepropanol, 2,2,6-trimethyl-alpha-propyl-",70788-30-6,https://pubchem.ncbi.nlm.nih.gov/compound/116699,1.0600,FALSE,,,,
8TH08212,PerfumersWorld,Tobacco Absolute from PerfumersWorld,tobacco absolute,8037-19-2,NATURAL_MIXTURE,,8037-19-2,,12.8000,FALSE,,,,
5TH13846,PerfumersWorld,Tobacco Absolute 10% in DPG from PerfumersWorld,tobacco absolute,"8037-19-2|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,8037-19-2,,1.3300,TRUE,Tobacco Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6TW18445,PerfumersWorld,TOBACCO F-TEC from PerfumersWorld,tobacco,Mixture (Perfume Base),VERIFIED,,,,0.3700,FALSE,,,,
6TW08328,PerfumersWorld,Tobacco Fleuressence from PerfumersWorld,tobacco,Mixture (Perfume Base),VERIFIED,,,,0.2800,FALSE,,,,
8QV18357,PerfumersWorld,Tolu Balsam Absolute (Solid) from PerfumersWorld,tolu balsam absolute,8016-26-0,NATURAL_MIXTURE,,8016-26-0,,3.0000,FALSE,,,,
2QV00443,PerfumersWorld,Tolu Balsam Resinoid from PerfumersWorld,tolu balsam resinoid,8016-26-0,NATURAL_MIXTURE,,8016-26-0,,1.2700,FALSE,,,,
5QV12477,PerfumersWorld,Tolu Balsam Resinoid (50% in BB) from PerfumersWorld,tolu balsam resinoid (,"8016-26-0|0.5
120-51-4|0.5",NATURAL_MIXTURE,,8016-26-0,,0.8200,TRUE,Tolu Balsam Resinoid ( from PerfumersWorld,Benzyl Benzoate (BB) from PerfumersWorld,50.00,
5QV10949,PerfumersWorld,Tolu Balsam Resinoid 10% in DPG from PerfumersWorld,tolu balsam resinoid,"9000-64-0|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,9000-64-0,,0.2200,TRUE,Tolu Balsam Resinoid from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
5QV09976,PerfumersWorld,Tolu Balsam Resinoid 50% in DPG from PerfumersWorld,tolu balsam resinoid,"8016-26-0|0.5
25265-71-8|0.5",NATURAL_MIXTURE,,8016-26-0,,0.8200,TRUE,Tolu Balsam Resinoid from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,50.00,
8GE14861,PerfumersWorld,Tomato Leaf Natural from PerfumersWorld,tomato leaf natural,90131-63-8,DATA_GAP_MANUAL_CHECK,,90131-63-8,,1.9900,FALSE,,,,
5GE14870,PerfumersWorld,Tomato Leaf Natural 10% in DPG from PerfumersWorld,tomato leaf natural,"90131-63-8|0.1
25265-71-8|0.9",DATA_GAP_MANUAL_CHECK,,90131-63-8,,0.3500,TRUE,Tomato Leaf Natural from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
1XA00444,PerfumersWorld,Tonalide from PerfumersWorld,tonalide,1506-02-1,VERIFIED_MATCH,Tonalide,1506-02-1,https://pubchem.ncbi.nlm.nih.gov/compound/89440,0.2200,FALSE,,,,
5XA09242,PerfumersWorld,Tonalide 10% in DPG from PerfumersWorld,tonalide,"1506-02-1|0.1
25265-71-8|0.9",VERIFIED_MATCH,Tonalide,1506-02-1,https://pubchem.ncbi.nlm.nih.gov/compound/89440,0.0500,TRUE,Tonalide from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
8VQ00445,PerfumersWorld,Tonka Bean Absolute from PerfumersWorld,tonka bean absolute,8046-22-8,NATURAL_MIXTURE,,8046-22-8,,9.0200,FALSE,,,,
5VN07564,PerfumersWorld,Tonka Bean Absolute 10% in DPG from PerfumersWorld,tonka bean absolute,"8046-22-8|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,8046-22-8,,1.0100,TRUE,Tonka Bean Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
2QV23715,PerfumersWorld,Tonkarome from PerfumersWorld,tonkarome,Mixture,VERIFIED,,,,0.2500,FALSE,,,,
4SP12754,PerfumersWorld,Toscanol from PerfumersWorld,toscanol,16510-27-3,VERIFIED,2-Methyl-4-phenyl-1-pentanol,16510-27-3,https://pubchem.ncbi.nlm.nih.gov/compound/3021997,1.1500,FALSE,,,,
5GH07673,PerfumersWorld,Trans-2-cis-6-nonadienoal 1% in DPG from PerfumersWorld,trans-2-cis-6-nonadienoal,"557-48-2|0.01
25265-71-8|0.99",VERIFIED_MATCH,"trans-2,cis-6-Nonadienal",557-48-2,https://pubchem.ncbi.nlm.nih.gov/compound/643731,0.2000,TRUE,Trans-2-cis-6-nonadienoal from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,1.00,
8YT00576,PerfumersWorld,Treemoss Absolute from PerfumersWorld,treemoss absolute,9000-50-4,NATURAL_MIXTURE,,9000-50-4,,5.4500,FALSE,,,,
5YT08337,PerfumersWorld,Treemoss Absolute 10% in DEP from PerfumersWorld,treemoss absolute,"9000-50-4|0.1
84-66-2|0.9",NATURAL_MIXTURE,,9000-50-4,,0.5800,TRUE,Treemoss Absolute from PerfumersWorld,Diethyl Phthalate (DEP) from PerfumersWorld,10.00,
5YT08604,PerfumersWorld,Treemoss Absolute 10% in DPG from PerfumersWorld,treemoss absolute,"9000-50-4|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,9000-50-4,,0.5800,TRUE,Treemoss Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
4GH00450,PerfumersWorld,Triplal from PerfumersWorld,triplal,68039-49-6,VERIFIED_MATCH,"2,4-Dimethyl-3-cyclohexene carboxaldehyde",68039-49-6,https://pubchem.ncbi.nlm.nih.gov/compound/93375,0.2400,FALSE,,,,
5GH07509,PerfumersWorld,Triplal 10% in DPG from PerfumersWorld,triplal,"68039-49-6|0.1
25265-71-8|0.9",VERIFIED_MATCH,"2,4-Dimethyl-3-cyclohexene carboxaldehyde",68039-49-6,https://pubchem.ncbi.nlm.nih.gov/compound/93375,0.0600,TRUE,Triplal from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
6NM19144,PerfumersWorld,TRUE LILY F-TEC from PerfumersWorld,true lily,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
6ND09663,PerfumersWorld,Tuberalia Base from PerfumersWorld,tuberalia,Mixture (Perfume Base),VERIFIED,,,,0.3600,FALSE,,,,
8ND00451,PerfumersWorld,Tuberose Absolute from PerfumersWorld,tuberose absolute,94334-35-7,NATURAL_MIXTURE,,94334-35-7,,33.6000,FALSE,,,,
5ND09243,PerfumersWorld,Tuberose Absolute 10% in DPG from PerfumersWorld,tuberose absolute,"8024-05-3|0.1
25265-71-8|0.9",NATURAL_MIXTURE,,8024-05-3,,3.4000,TRUE,Tuberose Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,10.00,
5ND19125,PerfumersWorld,Tuberose Absolute 10% in TEC from PerfumersWorld,tuberose absolute,"8024-05-3|0.1
77-93-0|0.9",NATURAL_MIXTURE,,8024-05-3,,3.5000,TRUE,Tuberose Absolute from PerfumersWorld,Triethyl Citrate (TEC) from PerfumersWorld,10.00,
6ND18755,PerfumersWorld,TUBEROSE F-TEC from PerfumersWorld,tuberose,Mixture (Perfume Base),VERIFIED,,,,0.1800,FALSE,,,,
6ND09418,PerfumersWorld,Tuberose Fleuressence from PerfumersWorld,tuberose,Mixture (Perfume Base),VERIFIED,,,,0.2100,FALSE,,,,
6RR07706,PerfumersWorld,Turkish Rose Blossoms from PerfumersWorld,turkish rose blossoms,Mixture (Perfume Base),VERIFIED,,,,0.4200,FALSE,,,,
7SW08751,PerfumersWorld,Turmeric Essential Oil from PerfumersWorld,turmeric essential oil,8024-37-1,VERIFIED_MATCH,Curcumin,8024-37-1,https://pubchem.ncbi.nlm.nih.gov/compound/969516,0.4900,FALSE,,,,
7KQ00453,PerfumersWorld,Turpentine Oil from PerfumersWorld,turpentine oil,8006-64-2,NATURAL_MIXTURE,,8006-64-2,,0.1000,FALSE,,,,
6UU18051,PerfumersWorld,U-ANIMAL F-TEC from PerfumersWorld,u-animal,Mixture (Perfume Base),VERIFIED,,,,0.2400,FALSE,,,,
6UU12452,PerfumersWorld,U-Animal Fleuressence from PerfumersWorld,u-animal,Mixture (Perfume Base),VERIFIED,,,,0.2500,FALSE,,,,
6II13551,PerfumersWorld,Ultralia from PerfumersWorld,ultralia,Mixture (Perfume Base),VERIFIED,,,,0.3000,FALSE,,,,
4IG07330,PerfumersWorld,Undecavertol from PerfumersWorld,undecavertol,81782-77-6,VERIFIED_MATCH,4-Methyl-3-decen-5-ol,81782-77-6,https://pubchem.ncbi.nlm.nih.gov/compound/163336,0.2500,FALSE,,,,
6VW18054,PerfumersWorld,V-VANILLA F-TEC from PerfumersWorld,v-vanilla,Mixture (Perfume Base),VERIFIED,,,,0.1500,FALSE,,,,
